,DESC_KOR,NN,category
4189,골드포테이토피자 XL,골드,72
4190,골드고구마피자 X,골드,72
4191,골드고구마피자 XL,골드,72
4192,골드베스트피자 X,골드,72
4193,골드베스트피자 XL,골드,72
4194,오븐구이치킨,오븐,208
4195,치즈오븐스파게티,치즈,3
4196,치킨윙,nan,0
4197,치킨봉,치킨,12
4198,풀드포크치즈밤피자 R,드,33
4199,풀드포크치즈밤피자 L,드,33
4200,쏘핫불고기 크림치즈피자 R,피자,70
4201,쏘핫불고기 크림치즈피자 L,피자,70
4202,치즈후라이 크림치즈피자 R,치즈,3
4203,치즈후라이 크림치즈피자 L,치즈,3
4204,통마늘불고기 소보로피자 R,마늘,95
4205,통마늘불고기 소보로피자 L,마늘,95
4206,수제고구마 소보로피자 R,고구마,6
4207,수제고구마 소보로피자 L,고구마,6
4208,수제고구마 골드피자 R,고구마,6
4209,수제고구마 골드피자 L,고구마,6
4210,스파이시도이치 골드피자 R,스파이,200
4211,스파이시도이치 골드피자 L,스파이,200
4212,핫치킨&쉬림프 골드피자 R,골드,72
4213,핫치킨&쉬림프 골드피자 L,골드,72
4214,더블바베큐 골드피자 R,더블,29
4215,더블바베큐 골드피자 L,더블,29
4216,포테이토바이트피자 R,이토,0
4217,포테이토바이트피자 L,이토,0
4218,콤비네이션바이트피자 R,콤비네이션,0
4219,콤비네이션바이트피자 L,콤비네이션,0
4220,베이컨쉬림프 치즈링피자 R,치즈,3
4221,베이컨쉬림프 치즈링피자 L,치즈,3
4222,불고기 치즈링피자 R,불고기,22
4223,불고기 치즈링피자 L,불고기,22
4224,페파로니 치즈링피자 R,치즈,3
4225,페파로니 치즈링피자 L,치즈,3
4226,핫치킨 치즈링피자 R,치킨,12
4227,핫치킨 치즈링피자 L,치킨,12
4228,불고기 스위트골드피자 R,불고기,22
4229,불고기 스위트골드피자 L,불고기,22
4230,치킨바베큐 스위트골드피자 R,치킨,12
4231,치킨바베큐 스위트골드피자 L,치킨,12
4232,콤비네이션 피자 R,콤비네이션,0
4233,콤비네이션 피자 L,콤비네이션,0
4234,베이컨체다치즈 피자 R,베이컨,75
4235,베이컨체다치즈 피자 L,베이컨,75
4236,하와이언 피자 R,하와이어,0
4237,하와이언 피자 L,하와이어,0
4238,콤비네이션 피자 몬스터,콤비네이션,0
4239,고구마스파게티,고구마,6
4240,오지치즈후라이,오지,0
4241,치즈오븐스파게티,치즈,3
4242,치킨스파게티,치킨,12
4243,핫칠리스파게티,칠리,235
4244,크리스피감자,크리스,67
4245,체다웨지,nan,0
4246,훈제치킨,훈제,228
4247,핫윙,nan,0
4248,치킨텐더,치킨,12
4249,수제피클,피클,0
4250,퐁듀치즈,nan,0
4251,핫소스,핫소스,0
4252,까르보나라스파게티,까,121
4253,새우링,새우,20
4254,미니디저트피자,미니,4
4255,그릴소세지,그릴,170
4256,더블에스프레소,더블,29
4257,앗!메리카노(HOT),메리,0
4258,앗!메리카노(ICED),메리,0
4259,원조커피(HOT),커피,84
4260,원조커피(ICED),커피,84
4261,달달연유라떼(HOT),유라,0
4262,달달연유라떼(ICED),유라,0
4263,빽’s 라떼(HOT),nan,0
4264,빽’s 라떼(ICED),nan,0
4265,블랙펄카페라떼,블랙펄,0
4266,바닐라라떼(HOT),바닐라,38
4267,바닐라라떼(ICED),바닐라,38
4268,카페모카(HOT),카페모카,278
4269,카페모카(ICED),카페모카,278
4270,카라멜마키아또(HOT),카라멜,59
4271,카라멜마키아또(ICED),카라멜,59
4272,크리미모카라떼(HOT),크리미,0
4273,크리미모카라떼(ICED),크리미,0
4274,완전초코(HOT),초코,2
4275,완전초코(ICED),초코,2
4276,녹차라떼(HOT),차라,0
4277,녹차라떼(ICED),차라,0
4278,민트초코라떼(HOT),민트,166
4279,민트초코라떼(ICED),민트,166
4280,토피넛라떼(HOT),nan,0
4281,토피넛라떼(ICED),nan,0
4282,밀크티(HOT),밀크티,179
4283,밀크티(ICED),밀크티,179
4284,블랙펄라떼,블랙펄,0
4285,블랙펄밀크티,블랙펄,0
4286,깔라만시티,라만,193
4287,레몬티,레,24
4288,레모네이드,레모네이드,0
4289,자몽티,nan,0
4290,청포도플라워,청포도,117
4291,청포도에이드,청포도,117
4292,깔라만시에이드,라만,193
4293,자몽에이드,에이드,294
4294,완전파인애플,파인애플,96
4295,완전망고,망고,39
4296,플레인요거트스무디,nan,0
4297,딸기요거트스무디,nan,0
4298,노말한소프트,노,274
4299,사라다빵,라다,0
4300,소제지빵,제지,0
4301,계란사라다빵,라다,0
4302,완전딸기바나나(BASIC),딸기,5
4303,완전딸기바나나(SOFT),딸기,5
4304,완전초코바나나(BASIC),초코바나나,0
4305,완전초코바나나(SOFT),초코바나나,0
4306,피스타치오빽스치노(BASIC),피스타치오,0
4307,피스타치오빽스치노(SOFT),피스타치오,0
4308,녹차빽스치노(BASIC),녹차,52
4309,녹차빽스치노(SOFT),녹차,52
4310,원조빽스치노(BASIC),nan,0
4311,원조빽스치노(SOFT),nan,0
4312,민트초코 빽스치노(BASIC),민트,166
4313,민트초코 빽스치노(SOFT),민트,166
4314,레몬 유자 캐모마일 티,레몬,26
4315,겐마이차 그린,nan,0
4316,작설,nan,0
4317,프래그런트 나이트 쟈스민,프래,0
4318,모로칸민트,모로,0
4319,잉글리쉬브렉퍼스트,nan,0
4320,살구실론,nan,0
4321,파미그래네이트 블루베리,미그,0
4322,얼그레이,그레이,207
4323,진셍 페퍼민트,페퍼,0
4324,레몬 캐모마일,레몬,26
4325,아프리칸 선라이즈,아프리카,0
4326,스웨디쉬 베리즈,스웨,0
4327,차이라떼,nan,0
4328,잉글리쉬 브렉퍼스트 라떼,nan,0
4329,모로칸 민트 라떼,모로,0
4330,그린 티 라떼,nan,0
4331,아이스 캐러멜 마키아토,아이스,9
4332,아이스 바닐라라떼,아이스,9
4333,아이스 모카라떼,아이스,9
4334,아이스 카페라떼,아이스,9
4335,아이스 커피,아이스,9
4336,헤이즐넛 아이스커피,아이스,9
4337,카페수아,카페,146
4338,아이스 더블카페 라떼,아이스,9
4339,아이스 에스프레소,아이스,9
4340,콜드브루 라떼,nan,0
4341,콜드브루,nan,0
4342,더블카페 라떼,더블,29
4343,헤이즐넛 아메리카노,아메리카노,279
4344,캐러멜 마키아토,캐러멜,0
4345,바닐라 라떼,바닐라,38
4346,모카 라떼,모카,123
4347,카페 라떼,카페,146
4348,카푸치노,카푸치노,211
4349,아메리카노,아메리카노,279
4350,커피빈커피,커피,84
4351,헤이즐넛 라떼,nan,0
4352,플랫화이트,플랫,0
4353,캐러멜 아이스 블렌디드,캐러멜,0
4354,헤이즐넛 아이스 블렌디드,아이스,9
4355,모카 아이스 블렌디드,모카,123
4356,바닐라 아이스 블렌디드,바닐라 아이스,0
4357,화이트 포레스트 아이스 블렌디드,화이트 포레스트,0
4358,블랙 포레스트 아이스 블렌디드,블랙,54
4359,망고 바나나 아이스 블렌디드,망고,39
4360,유자 캐모마일 아이스 블렌디드,유자,119
4361,후레쉬 망고 아이스 블렌디드,망고,39
4362,베리베리 아이스 블렌디드,베리,47
4363,그린티 아이스 블렌디드,그린,49
4364,퓨어 바닐라 아이스 블렌디드,퓨어,88
4365,퓨어 더블 초코렛 아이스 블렌디드,퓨어,88
4366,커피빈 드립커피,커피,84
4367,콜드 브루,콜드,0
4368,콜드 브루 라떼,콜드,0
4369,구아바주스,구아바,0
4370,파인클렌즈,렌즈,0
4371,감귤당근주스,당근,220
4372,수박주스,수박,191
4373,토마토주스,토마토,91
4374,레드밸런스,레드,140
4375,프룻밸런스,nan,0
4376,그린밸런스,그린,49
4377,슈퍼밸런스,슈퍼,99
4378,스트로베리 주스,스트로,87
4379,스파클링 스웨디쉬 레몬,스파크,144
4380,스파클링 망고,스파크,144
4381,아이스 더블 초코렛,아이스,9
4382,핫 더블 초코렛,더블,29
4383,핫 바닐라,바닐라,38
4384,생크림 크루아상,크림,28
4385,블루베리 초코칩 스콘,블루베리,7
4386,초코 후르츠 머핀,초코,2
4387,오렌지 머핀,오렌지,43
4388,크로크무슈,nan,0
4389,크림 치즈 머핀,크림 치즈,0
4390,플레인 베이글,플레인,40
4391,치즈 베이글,치즈,3
4392,쌀 블루베리 베이글,블루베리,7
4393,햄 치즈 포카치아,치즈,3
4394,햄 치즈 잉글리쉬 머핀,치즈,3
4395,떠먹는 레드벨벳,레드벨벳,0
4396,떠먹는 티라미수,티라미수,150
4397,헤이즐넛초코케익,nan,0
4398,다크초코롤,다크,42
4399,시카고 치즈 케익,시카고,0
4400,초콜릿 무스 케익,초콜릿,17
4401,까망베르 치즈 타르트,베르,0
4402,티라미수 큐브,티라미수,150
4403,쁘띠 까망베르 치즈 케익,베르,0
4404,생크림 카스테라,크림,28
4405,밀크레이프,밀,23
4406,티라미수 크레이프,티라미수,150
4407,에그 베이컨 브리오쉬,에그,69
4408,루꼴라&햄 페스토 샌드위치,페스,0
4409,크랜베리 아몬드 치킨 샌드위치,베리,47
4410,B.E.L.T 샌드위치,샌드위치,195
4411,모짜렐라 치킨 머쉬룸 샌드위치,레,24
4412,매콤 치킨 치즈 샌드위치,매콤,37
4413,에그 잼 사라다 샌드위치,에그,69
4414,에그 햄 치즈 베이글,에그,69
4415,얼그레이 초코 마카롱,그레이,207
4416,바닐라 빈 마카롱,바닐라,38
4417,솔티카라멜 마카롱,카라멜,59
4418,라즈베리 마카롱,라즈베리,152
4419,솔티카라멜 다쿠아즈,카라멜,59
4420,초코바나나 다쿠아즈,초코바나나,0
4421,황금 보리 초코 건빵,황금,0
4422,휘낭시에,낭시,0
4423,베어베터 쿠키,베어,0
4424,라이스 리얼 초코칩 쿠키,라이스,122
4425,현미 체다치즈롤,현미,35
4426,헤이즐넛향 아메리카노,아메리카노,279
4427,커피빈 아메리카노,커피,84
4428,아메리치노 흑당라떼 ICE,아,45
4429,아메리치노 흑당 ICE,아,45
4430,오트밀 라떼 HOT,오트밀,0
4431,아메리치노 라떼 ICE,아,45
4432,콜드브루 To-Go ICE,nan,0
4433,아메리치노 (Original) ICE,아,45
4434,콜브브루 더치커피 ICE,더치,0
4435,아메리카노 HOT,아메리카노,279
4436,카푸치노 HOT,카푸치노,211
4437,카페라떼 HOT,nan,0
4438,바닐라 카페라떼 HOT,바닐라,38
4439,카라멜마끼아또 HOT,카라멜,59
4440,카페모카 HOT,카페모카,278
4441,제주 청귤 스노우,제주,11
4442,멜론 스노우,멜론,0
4443,워터멜론 스노우,워터,213
4444,오트밀 카라멜 스노우,오트밀,0
4445,오트밀 블루베리 스노우,오트밀,0
4446,코코넛 밀크 스노우 ICE,코코넛 밀크,0
4447,한라봉 스노우,스노우,0
4448,망고 스노우,망고,39
4449,요거트 스노우,스노우,0
4450,딸기 스노우,딸기,5
4451,블루베리 스노우,블루베리,7
4452,그린티 스노우,그린,49
4453,자바 초코렛 칩 스노우,자바,0
4454,쿠키&크림 스노우,쿠키,44
4455,루이보스 아몬드 밀크티 HOT,루이보스,0
4456,얼그레이 밀크티 HOT,그레이,207
4457,제주 청귤 에이드 ICE,제주,11
4458,제주 청귤 주스 ICE,제주,11
4459,워터멜론 주스 ICE,워터,213
4460,피치우롱 HOT,피치,0
4461,피치우롱 ICE,피치,0
4462,얼그레이 리저브 HOT,그레이,207
4463,얼그레이 리저브 ICE,그레이,207
4464,쿨민트 HOT,nan,0
4465,쿨민트 ICE,nan,0
4466,크림슨 펀치 HOT,크림슨,0
4467,크림슨 펀치 ICE,크림슨,0
4468,루이보스 빌베리 HOT,루이보스,0
4469,루이보스 빌베리 ICE,루이보스,0
4470,로얄 캐모마일 HOT,캐모마일,0
4471,로얄 캐모마일 ICE,캐모마일,0
4472,로즈힙 밀크티 HOT,밀크티,179
4473,로즈힙 밀크티 ICE,밀크티,179
4474,오리지널 밀크티 HOT,밀크티,179
4475,오리지널 밀크티 ICE,밀크티,179
4476,유자티 HOT,유자,119
4477,나이트로 그린티 애플 ICE,나이트로,0
4478,나이트로 히비스커스 라즈베리 ICE,나이트로,0
4479,한라봉 스파클링 에이드 ICE,스파크,144
4480,자색고구마라떼 HOT,고구,0
4481,자색고구마라떼 ICE,고구,0
4482,레드자몽스파클링에이드 ICE,레드,140
4483,스트로베리 스파클링에이드 ICE,스트로,87
4484,레몬티 HOT,레,24
4485,아이스티 ICE,스티,0
4486,핫초코 HOT,핫초코,0
4487,아이스초코 ICE,아이스,9
4488,그린 밀크티 HOT,밀크티,179
4489,그린 밀크티 ICE,밀크티,179
4490,오리지널 카쉬,nan,0
4491,레드벨벳 카쉬,레드벨벳,0
4492,코코넛 카쉬,코코넛,66
4493,초코 카쉬,초코,2
4494,멜론 케이크,멜론,0
4495,워터멜론 케이크,워터,213
4496,크림 베리 케이크,크림,28
4497,망고 피치 빙수,망고,39
4498,오리지널 팥빙수,팥빙수,0
4499,망고 코코넛칩 빙수,망고,39
4500,밀크 베리 빙수,밀크,25
4501,마스카포네 티라미수 케이크,스카,0
4502,프리미엄 머쉬룸 베이컨 샌드위치,프리미엄,30
4503,프리미엄 치킨 샌드위치,프리미엄,30
4504,모짜렐라 치즈 포카치아,레,24
4505,핑크 베리 토르테,핑크,0
4506,크림 치즈 캐롯 케익,크림 치즈,0
4507,베리 팬케익,베리,47
4508,스위트 팬케익,nan,0
4509,화이트쇼콜라,화이트,50
4510,에그&베이컨 샌드위치,에그,69
4511,햄치즈샌드위치,치즈,3
4512,초코크림크로와상,nan,0
4513,갈릭파이,릭,76
4514,밀크아이스크림,밀크,25
4515,큐브 달콤 브레드,큐브,0
4516,크로크마담,nan,0
4517,크로크무슈,nan,0
4518,메이플피칸,메이플,0
4519,아이스크림 그린티,아이스크림,286
4520,아이스크림 바닐라,아이스크림,286
4521,아포가토 그린티,아포가토,0
4522,아포가토 바닐라,아포가토,0
4523,아이스크림와플,아이스크림,286
4524,플레인와플,플레인,40
4525,클래식 클럽 샌드위치,클래식,21
4526,어니언 베이글,어니언,226
4527,플레인 베이글,플레인,40
4528,오리지날 번,nan,0
4529,뉴욕 치즈 케이크,뉴욕,0
4530,콜드브루 위드밀크,위드,0
4531,콜드브루 플레인,플레인,40
4532,에스프레소,에스프레소,275
4533,스페셜티 아메리카노,스페셜,0
4534,스페셜티 카페라떼,스페셜,0
4535,스페셜티 카푸치노,스페셜,0
4536,스페셜티 바닐라라떼,스페셜,0
4537,스페셜티 카라멜마끼아또,스페셜,0
4538,스페셜티 카페모카,스페셜,0
4539,아포카토,아포,0
4540,스페셜티 화이트모카,스페셜,0
4541,쿠키앤크림 드롭치노,쿠키,44
4542,스트로베리 요거트 드롭치노,스트로,87
4543,블루베리 요거트 드롭치노,블루베리,7
4544,플레인요거트 드롭치노,플레인,40
4545,그린티 드롭치노,그린,49
4546,그린티 드롭치노,그린,49
4547,모카 드롭치노,모카,123
4548,딸기주스,딸기,5
4549,옐로우 펀치,옐로,0
4550,그린 데이즈,데이즈,0
4551,오렌지 썸머,오렌지,43
4552,깔라만시 모히또,라만,193
4553,그린키위주스,그린,49
4554,딸기바나나 주스,딸기,5
4555,토마토 주스,토마토 주스,0
4556,오렌지&자몽에이드,오렌지,43
4557,레몬에이드,레몬,26
4558,자색고구마라떼,고구,0
4559,녹차라떼,녹차,52
4560,밀크티,밀크티,179
4561,초콜릿라떼,초콜릿,17
4562,아이스티 레몬,스티,0
4563,아이스티 복숭아,스티,0
4564,아이스티 석류,스티,0
4565,레몬차,레몬,26
4566,제주 한라 녹차,제주,11
4567,한라봉차,nan,0
4568,자몽차,nan,0
4569,사과유자차,사과,34
4570,허브차_페퍼민트,허브차,0
4571,허브차_캐모마일,허브차,0
4572,홍차_얼그레이,홍차,0
4573,단팥 아이스탑,아이스,9
4574,허니버터 크리스피볼,허니,55
4575,메이플 허니브레드,메이플,0
4576,갈릭치즈 크리스피볼,릭,76
4577,갈릭치즈 허니브레드,릭,76
4578,프리미엄 블렌드 딥라떼 HOT,프리미엄,30
4579,프리미엄 블렌드 딥라떼 ICED,프리미엄,30
4580,인절미 크림라떼 HOT,인절미,127
4581,인절미 크림라떼 ICED,인절미,127
4582,리스트레또 딜라이트 HOT,리스트,0
4583,리스트레또 딜라이트 ICED,리스트,0
4584,티라미스 크림라떼 ICED,티라미스,0
4585,밀크티 크림라떼 ICED,밀크티,179
4586,그린티 크림라떼 ICED,그린,49
4587,스위트 크림라떼 ICED,크림,28
4588,콜드브루 라떼 ICED,nan,0
4589,콜드브루,nan,0
4590,아포가토,아포가토,0
4591,리얼 벨지안 카페모카,리얼,18
4592,바닐라딜라이트 HOT,바닐라,38
4593,바닐라딜라이트 ICED,바닐라,38
4594,카라멜 마키아또 HOT,카라멜,59
4595,카라멜 마키아또 ICED,카라멜,59
4596,카페모카 HOT,카페모카,278
4597,카페모카 ICED,카페모카,278
4598,카푸치노 HOT,카푸치노,211
4599,카페라떼 HOT,nan,0
4600,카페라떼 ICED,nan,0
4601,아메리카노 HOT,아메리카노,279
4602,아메리카노 ICED,아메리카노,279
4603,에스프레소 마키아또 HOT,에스프레소,275
4604,에스프레소 꼰빠냐 HOT,에스프레소,275
4605,에스프레소 HOT,에스프레소,275
4606,우리 사과ㆍ히비스커스 HOT,nan,0
4607,우리 사과ㆍ히비스커스 ICED,nan,0
4608,우리 사과ㆍ레몬차 HOT,사과,34
4609,우리 사과ㆍ레몬차 ICED,사과,34
4610,천도복숭아 라떼 ICED,천도,0
4611,유자 캐모마일 HOT,유자,119
4612,유자 캐모마일 ICED,유자,119
4613,복숭아 얼그레이 HOT,복숭아,48
4614,복숭아 얼그레이 ICED,복숭아,48
4615,고구마라떼 HOT,고구,0
4616,고구마라떼 ICED,고구,0
4617,히비스커스블렌드 HOT,nan,0
4618,히비스커스블렌드 ICED,nan,0
4619,피치우롱 HOT,피치,0
4620,피치우롱 ICED,피치,0
4621,페퍼민트 HOT,페퍼,0
4622,페퍼민트 ICED,페퍼,0
4623,캐모마일 HOT,캐모마일,0
4624,캐모마일 ICED,캐모마일,0
4625,얼그레이 HOT,그레이,207
4626,얼그레이 ICED,그레이,207
4627,해남 녹차 HOT,해남,0
4628,해남 녹차 ICED,해남,0
4629,홍자몽차 HOT,홍자,0
4630,홍자몽차 ICED,홍자,0
4631,스퀴즈레몬차 HOT,레몬,26
4632,스퀴즈레몬차 ICED,레몬,26
4633,고흥 유자차 HOT,고흥,0
4634,고흥 유자차 ICED,고흥,0
4635,제주 한라봉 감귤차 HOT,제주,11
4636,제주 한라봉 감귤차 ICED,제주,11
4637,밀크티라떼 HOT,밀크티,179
4638,밀크티라떼 ICED,밀크티,179
4639,그린티라떼 HOT,그린,49
4640,그린티라떼 ICED,그린,49
4641,핫초코 HOT,핫초코,0
4642,핫초코 ICED,핫초코,0
4643,화이트초코 HOT,화이트,50
4644,화이트초코 ICED,화이트,50
4645,리얼 벨지안 초코 HOT,리얼,18
4646,리얼 벨지안 초코 ICED,리얼,18
4647,민트초코 HOT,민트,166
4648,민트초코 ICED,민트,166
4649,천도복숭아 주스,천도,0
4650,천도복숭아 스무디,천도,0
4651,망고오렌지 스무디,망고,39
4652,딸기 스무디,딸기,5
4653,오렌지파인착즙스무디,오렌지,43
4654,비트사과착즙스무디,비트,0
4655,청포도케일착즙스무디,청포도,117
4656,오렌지파인착즙주스,오렌지,43
